request_id,arrive_time,rtl
1e0b031d-c306-11ec-a1b5-085bd662596b,8,4
1e0b031e-c306-11ec-a912-085bd662596b,8,8
1e0b031f-c306-11ec-bffd-085bd662596b,9,4
1e0b0320-c306-11ec-b94e-085bd662596b,9,10
1e0b0321-c306-11ec-ad05-085bd662596b,9,10
1e0b0322-c306-11ec-946c-085bd662596b,9,10
1e0b0323-c306-11ec-a873-085bd662596b,9,6
1e0b0324-c306-11ec-b259-085bd662596b,9,6
1e0b0325-c306-11ec-9595-085bd662596b,9,2
1e0b0326-c306-11ec-a904-085bd662596b,9,2
1e0b0327-c306-11ec-b73c-085bd662596b,10,8
1e0b0328-c306-11ec-86aa-085bd662596b,10,2
1e0b0329-c306-11ec-8b6d-085bd662596b,10,2
1e0b032a-c306-11ec-8b8f-085bd662596b,10,2
1e0b032b-c306-11ec-bdf4-085bd662596b,10,6
1e0b032c-c306-11ec-a616-085bd662596b,10,6
1e0b032d-c306-11ec-9a15-085bd662596b,10,6
1e0b032e-c306-11ec-9de5-085bd662596b,10,6
1e0b032f-c306-11ec-b747-085bd662596b,11,4
1e0b0330-c306-11ec-b603-085bd662596b,11,4
1e0b0331-c306-11ec-8fc0-085bd662596b,11,2
1e0b0332-c306-11ec-9ac3-085bd662596b,11,10
1e0b0333-c306-11ec-afcf-085bd662596b,11,8
1e0b0334-c306-11ec-bd8c-085bd662596b,11,6
1e0b0335-c306-11ec-b684-085bd662596b,11,4
1e0b0336-c306-11ec-98f2-085bd662596b,12,6
1e0b0337-c306-11ec-93af-085bd662596b,12,6
1e0b0338-c306-11ec-b174-085bd662596b,12,8
1e0b2a14-c306-11ec-bf23-085bd662596b,12,2
1e0b2a15-c306-11ec-a5c2-085bd662596b,12,8
1e0b2a16-c306-11ec-9e42-085bd662596b,12,8
1e0b2a17-c306-11ec-b497-085bd662596b,12,4
1e0b2a18-c306-11ec-ace6-085bd662596b,12,6
1e0b2a19-c306-11ec-911b-085bd662596b,13,6
1e0b2a1a-c306-11ec-8d07-085bd662596b,13,4
1e0b2a1b-c306-11ec-9335-085bd662596b,13,2
1e0b2a1c-c306-11ec-8f9a-085bd662596b,13,6
1e0b2a1d-c306-11ec-8f3a-085bd662596b,13,8
1e0b2a1e-c306-11ec-967e-085bd662596b,13,4
1e0b2a1f-c306-11ec-a177-085bd662596b,13,6
1e0b2a20-c306-11ec-88be-085bd662596b,13,2
1e0b2a21-c306-11ec-82d1-085bd662596b,14,4
1e0b2a22-c306-11ec-a987-085bd662596b,14,10
1e0b2a23-c306-11ec-82b8-085bd662596b,14,10
1e0b2a24-c306-11ec-ac49-085bd662596b,14,6
1e0b2a25-c306-11ec-a42c-085bd662596b,14,2
1e0b2a26-c306-11ec-8c17-085bd662596b,14,10
1e0b2a27-c306-11ec-9a60-085bd662596b,14,10
1e0b2a28-c306-11ec-93f0-085bd662596b,14,2
1e0b2a29-c306-11ec-92a9-085bd662596b,15,8
1e0b2a2a-c306-11ec-ac9c-085bd662596b,15,8
1e0b2a2b-c306-11ec-8990-085bd662596b,15,10
1e0b2a2c-c306-11ec-bbba-085bd662596b,15,6
1e0b2a2d-c306-11ec-8a21-085bd662596b,15,10
1e0b2a2e-c306-11ec-9add-085bd662596b,15,8
1e0b2a2f-c306-11ec-8472-085bd662596b,15,2
1e0b2a30-c306-11ec-a556-085bd662596b,15,8
1e0b2a31-c306-11ec-b2a7-085bd662596b,16,2
1e0b2a32-c306-11ec-a6a4-085bd662596b,16,4
1e0b2a33-c306-11ec-9981-085bd662596b,16,10
1e0b2a34-c306-11ec-ad4e-085bd662596b,16,4
1e0b2a35-c306-11ec-b3da-085bd662596b,16,10
1e0b2a36-c306-11ec-8364-085bd662596b,16,6
1e0b2a37-c306-11ec-867f-085bd662596b,16,10
1e0b2a38-c306-11ec-a9af-085bd662596b,16,10
1e0b2a39-c306-11ec-8716-085bd662596b,17,2
1e0b2a3a-c306-11ec-ac00-085bd662596b,17,10
1e0b2a3b-c306-11ec-b717-085bd662596b,17,10
1e0b2a3c-c306-11ec-808f-085bd662596b,17,10
1e0b2a3d-c306-11ec-bfca-085bd662596b,17,4
1e0b2a3e-c306-11ec-9f41-085bd662596b,17,2
1e0b2a3f-c306-11ec-aefa-085bd662596b,17,2
1e0b2a40-c306-11ec-b2d2-085bd662596b,17,2
1e0b2a41-c306-11ec-9c48-085bd662596b,18,8
1e0b2a42-c306-11ec-9dbe-085bd662596b,18,8
1e0b2a43-c306-11ec-bc76-085bd662596b,18,4
1e0b2a44-c306-11ec-8070-085bd662596b,18,6
1e0b2a45-c306-11ec-af39-085bd662596b,18,8
1e0b5126-c306-11ec-9ac5-085bd662596b,18,4
1e0b5127-c306-11ec-870a-085bd662596b,18,10
1e0b5128-c306-11ec-964c-085bd662596b,18,8
1e0b5129-c306-11ec-8c1d-085bd662596b,19,4
1e0b512a-c306-11ec-8d1d-085bd662596b,19,6
1e0b512b-c306-11ec-a3c0-085bd662596b,19,6
1e0b512c-c306-11ec-b5b9-085bd662596b,19,8
1e0b512d-c306-11ec-bdcd-085bd662596b,19,6
1e0b512e-c306-11ec-ac1b-085bd662596b,19,8
1e0b512f-c306-11ec-afef-085bd662596b,19,2
1e0b5130-c306-11ec-b707-085bd662596b,19,4
1e0b5131-c306-11ec-a153-085bd662596b,20,8
1e0b5132-c306-11ec-ae20-085bd662596b,20,10
1e0b5133-c306-11ec-9b66-085bd662596b,20,4
1e0b5134-c306-11ec-b8f2-085bd662596b,20,10
1e0b5135-c306-11ec-999a-085bd662596b,20,4
1e0b5136-c306-11ec-905d-085bd662596b,20,10
1e0b5137-c306-11ec-83ba-085bd662596b,20,6
1e0b5138-c306-11ec-8ccf-085bd662596b,20,10
1e0b5139-c306-11ec-8c78-085bd662596b,21,4
1e0b513a-c306-11ec-8050-085bd662596b,21,8
1e0b513b-c306-11ec-b679-085bd662596b,21,8
1e0b513c-c306-11ec-8484-085bd662596b,21,4
1e0b513d-c306-11ec-a0de-085bd662596b,21,10
1e0b513e-c306-11ec-8ef0-085bd662596b,21,6
1e0b513f-c306-11ec-84d4-085bd662596b,21,10
1e0b5140-c306-11ec-8ad9-085bd662596b,22,6
1e0b5141-c306-11ec-9ffc-085bd662596b,22,10
1e0b5142-c306-11ec-952b-085bd662596b,22,6
1e0b5143-c306-11ec-bb43-085bd662596b,22,8
1e0b5144-c306-11ec-b783-085bd662596b,22,4
1e0b5145-c306-11ec-9985-085bd662596b,22,6
1e0b5146-c306-11ec-8d71-085bd662596b,22,2
1e0b5147-c306-11ec-8fcd-085bd662596b,23,2
1e0b5148-c306-11ec-925d-085bd662596b,23,2
1e0b5149-c306-11ec-b14b-085bd662596b,23,10
1e0b514a-c306-11ec-952e-085bd662596b,23,10
1e0b514b-c306-11ec-9b58-085bd662596b,23,4
1e0b514c-c306-11ec-b119-085bd662596b,23,6
1e0b514d-c306-11ec-abc4-085bd662596b,23,2
1e0b514e-c306-11ec-af62-085bd662596b,24,6
1e0b514f-c306-11ec-a225-085bd662596b,24,4
1e0b5150-c306-11ec-81bc-085bd662596b,24,10
1e0b5151-c306-11ec-aba1-085bd662596b,24,2
1e0b5152-c306-11ec-ab8a-085bd662596b,24,2
1e0b5153-c306-11ec-a1ab-085bd662596b,24,2
1e0b5154-c306-11ec-9c9b-085bd662596b,24,10
1e0b5155-c306-11ec-8d5d-085bd662596b,24,4
1e0b5156-c306-11ec-a0ec-085bd662596b,25,6
1e0b5157-c306-11ec-8781-085bd662596b,25,10
1e0b5158-c306-11ec-b9f4-085bd662596b,25,2
1e0b783d-c306-11ec-bfd5-085bd662596b,25,8
1e0b783e-c306-11ec-bf6d-085bd662596b,25,2
1e0b783f-c306-11ec-8812-085bd662596b,25,4
1e0b7840-c306-11ec-94c8-085bd662596b,25,2
1e0b7841-c306-11ec-8263-085bd662596b,25,8
1e0b7842-c306-11ec-9f0e-085bd662596b,26,10
1e0b7843-c306-11ec-ad45-085bd662596b,26,2
1e0b7844-c306-11ec-ab12-085bd662596b,26,2
1e0b7845-c306-11ec-a283-085bd662596b,26,8
1e0b7846-c306-11ec-9560-085bd662596b,26,10
1e0b7847-c306-11ec-85e4-085bd662596b,26,6
1e0b7848-c306-11ec-91b0-085bd662596b,26,10
1e0b7849-c306-11ec-a2a0-085bd662596b,26,6
1e0b784a-c306-11ec-8db1-085bd662596b,27,4
1e0b784b-c306-11ec-aa7b-085bd662596b,27,6
1e0b784c-c306-11ec-8f30-085bd662596b,27,10
1e0b784d-c306-11ec-ae27-085bd662596b,27,8
1e0b784e-c306-11ec-80ea-085bd662596b,27,6
1e0b784f-c306-11ec-82bd-085bd662596b,27,6
1e0b7850-c306-11ec-97ff-085bd662596b,27,6
1e0b7851-c306-11ec-8a12-085bd662596b,27,2
1e0b7852-c306-11ec-8190-085bd662596b,28,6
1e0b7853-c306-11ec-b18d-085bd662596b,28,6
1e0b7854-c306-11ec-adc3-085bd662596b,28,2
1e0b7855-c306-11ec-94f4-085bd662596b,28,8
1e0b7856-c306-11ec-b901-085bd662596b,28,10
1e0b7857-c306-11ec-a63b-085bd662596b,28,10
1e0b7858-c306-11ec-a832-085bd662596b,28,2
1e0b7859-c306-11ec-a868-085bd662596b,28,8
1e0b785a-c306-11ec-90a4-085bd662596b,29,2
1e0b785b-c306-11ec-91b1-085bd662596b,29,8
1e0b785c-c306-11ec-90cc-085bd662596b,29,6
1e0b785d-c306-11ec-9795-085bd662596b,29,2
1e0b785e-c306-11ec-ab48-085bd662596b,29,6
1e0b785f-c306-11ec-8716-085bd662596b,29,10
1e0b7860-c306-11ec-a431-085bd662596b,29,6
1e0b7861-c306-11ec-82af-085bd662596b,29,4
1e0b7862-c306-11ec-91c8-085bd662596b,30,10
1e0b7863-c306-11ec-85f8-085bd662596b,30,4
1e0b7864-c306-11ec-8771-085bd662596b,30,8
1e0b7865-c306-11ec-814b-085bd662596b,30,6
1e0b7866-c306-11ec-834b-085bd662596b,30,6
1e0b7867-c306-11ec-8dff-085bd662596b,30,2
1e0b7868-c306-11ec-b536-085bd662596b,30,4
1e0b7869-c306-11ec-b755-085bd662596b,30,8
1e0b786a-c306-11ec-9695-085bd662596b,31,6
1e0b786b-c306-11ec-b676-085bd662596b,31,2
1e0b786c-c306-11ec-b2e7-085bd662596b,31,4
1e0b786d-c306-11ec-8a89-085bd662596b,31,6
1e0b786e-c306-11ec-9ff0-085bd662596b,31,2
1e0b786f-c306-11ec-811c-085bd662596b,31,10
1e0b9fe4-c306-11ec-99e3-085bd662596b,31,8
1e0b9fe5-c306-11ec-a9e6-085bd662596b,31,6
1e0b9fe6-c306-11ec-98ca-085bd662596b,32,6
1e0b9fe7-c306-11ec-a84c-085bd662596b,32,2
1e0b9fe8-c306-11ec-8578-085bd662596b,32,2
1e0b9fe9-c306-11ec-bb8e-085bd662596b,32,10
1e0b9fea-c306-11ec-b237-085bd662596b,32,6
1e0b9feb-c306-11ec-9c53-085bd662596b,32,4
1e0b9fec-c306-11ec-9ad4-085bd662596b,32,4
1e0b9fed-c306-11ec-a7a2-085bd662596b,32,2
1e0b9fee-c306-11ec-b47d-085bd662596b,33,8
1e0b9fef-c306-11ec-80c4-085bd662596b,33,2
1e0b9ff0-c306-11ec-9c15-085bd662596b,33,10
1e0b9ff1-c306-11ec-80b7-085bd662596b,33,6
1e0b9ff2-c306-11ec-a42a-085bd662596b,33,4
1e0b9ff3-c306-11ec-a6eb-085bd662596b,33,6
1e0b9ff4-c306-11ec-b7e9-085bd662596b,33,4
1e0b9ff5-c306-11ec-b6b6-085bd662596b,33,8
1e0b9ff6-c306-11ec-b44a-085bd662596b,34,8
1e0b9ff7-c306-11ec-b0a8-085bd662596b,34,2
1e0b9ff8-c306-11ec-9ade-085bd662596b,34,2
1e0b9ff9-c306-11ec-bc29-085bd662596b,34,4
1e0b9ffa-c306-11ec-8dc1-085bd662596b,34,8
1e0b9ffb-c306-11ec-a5bd-085bd662596b,34,8
1e0b9ffc-c306-11ec-9356-085bd662596b,34,2
1e0b9ffd-c306-11ec-8887-085bd662596b,34,6
1e0b9ffe-c306-11ec-a9a4-085bd662596b,35,10
1e0b9fff-c306-11ec-9ffc-085bd662596b,35,4
1e0ba000-c306-11ec-8b3e-085bd662596b,35,10
1e0ba001-c306-11ec-9734-085bd662596b,35,10
1e0ba002-c306-11ec-96ce-085bd662596b,35,6
1e0ba003-c306-11ec-8932-085bd662596b,35,10
1e0ba004-c306-11ec-9850-085bd662596b,35,4
1e0ba005-c306-11ec-93f4-085bd662596b,35,4
1e0ba006-c306-11ec-aaba-085bd662596b,36,10
1e0ba007-c306-11ec-a56e-085bd662596b,36,2
1e0ba008-c306-11ec-bfe7-085bd662596b,36,2
1e0ba009-c306-11ec-bc74-085bd662596b,36,10
1e0ba00a-c306-11ec-b3c7-085bd662596b,36,8
1e0ba00b-c306-11ec-b382-085bd662596b,36,10
1e0ba00c-c306-11ec-96e8-085bd662596b,36,4
1e0ba00d-c306-11ec-8695-085bd662596b,37,10
1e0ba00e-c306-11ec-b0f3-085bd662596b,37,10
1e0ba00f-c306-11ec-917a-085bd662596b,37,6
1e0ba010-c306-11ec-bd97-085bd662596b,37,2
1e0ba011-c306-11ec-89df-085bd662596b,37,6
1e0bc653-c306-11ec-a210-085bd662596b,37,2
1e0bc654-c306-11ec-9c63-085bd662596b,37,10
1e0bc655-c306-11ec-a3ce-085bd662596b,38,10
1e0bc656-c306-11ec-b322-085bd662596b,38,2
1e0bc657-c306-11ec-adfd-085bd662596b,38,4
1e0bc658-c306-11ec-b210-085bd662596b,38,6
1e0bc659-c306-11ec-ad6f-085bd662596b,38,2
1e0bc65a-c306-11ec-bdd7-085bd662596b,38,10
1e0bc65b-c306-11ec-b199-085bd662596b,38,8
1e0bc65c-c306-11ec-ae5d-085bd662596b,38,10
1e0bc65d-c306-11ec-b105-085bd662596b,39,4
1e0bc65e-c306-11ec-9ed5-085bd662596b,39,8
1e0bc65f-c306-11ec-822e-085bd662596b,39,4
1e0bc660-c306-11ec-b642-085bd662596b,39,8
1e0bc661-c306-11ec-938a-085bd662596b,39,8
1e0bc662-c306-11ec-a965-085bd662596b,39,2
1e0bc663-c306-11ec-a73b-085bd662596b,39,8
1e0bc664-c306-11ec-a336-085bd662596b,39,2
1e0bc665-c306-11ec-866b-085bd662596b,40,2
1e0bc666-c306-11ec-8620-085bd662596b,40,6
1e0bc667-c306-11ec-badc-085bd662596b,40,8
1e0bc668-c306-11ec-9c9a-085bd662596b,40,4
1e0bc669-c306-11ec-911d-085bd662596b,40,6
1e0bc66a-c306-11ec-a773-085bd662596b,40,2
1e0bc66b-c306-11ec-8b0b-085bd662596b,40,8
1e0bc66c-c306-11ec-8bbc-085bd662596b,41,8
1e0bc66d-c306-11ec-a65b-085bd662596b,41,4
1e0bc66e-c306-11ec-afb3-085bd662596b,41,6
1e0bc66f-c306-11ec-8a95-085bd662596b,41,6
1e0bc670-c306-11ec-8029-085bd662596b,41,8
1e0bc671-c306-11ec-9171-085bd662596b,41,2
1e0bc672-c306-11ec-a8b4-085bd662596b,41,2
1e0bc673-c306-11ec-ab3b-085bd662596b,41,10
1e0bc674-c306-11ec-b329-085bd662596b,42,4
1e0bc675-c306-11ec-94f0-085bd662596b,42,4
1e0bc676-c306-11ec-af85-085bd662596b,42,6
1e0bc677-c306-11ec-a29b-085bd662596b,42,6
1e0bc678-c306-11ec-8bfb-085bd662596b,42,2
1e0bc679-c306-11ec-8a0e-085bd662596b,42,8
1e0bc67a-c306-11ec-b988-085bd662596b,42,2
1e0bc67b-c306-11ec-aedb-085bd662596b,42,10
1e0bc67c-c306-11ec-b253-085bd662596b,42,10
1e0bc67d-c306-11ec-9134-085bd662596b,43,6
1e0bc67e-c306-11ec-bdf8-085bd662596b,43,8
1e0bc67f-c306-11ec-aaba-085bd662596b,43,4
1e0bc680-c306-11ec-9976-085bd662596b,43,8
1e0bc681-c306-11ec-9ec1-085bd662596b,43,10
1e0bc682-c306-11ec-b43a-085bd662596b,43,2
1e0bc683-c306-11ec-b342-085bd662596b,43,10
1e0bc684-c306-11ec-b72c-085bd662596b,43,10
1e0bc685-c306-11ec-bd51-085bd662596b,44,8
1e0beddd-c306-11ec-a8a8-085bd662596b,44,6
1e0bedde-c306-11ec-a4fb-085bd662596b,44,4
1e0beddf-c306-11ec-8231-085bd662596b,44,6
1e0bede0-c306-11ec-b530-085bd662596b,44,8
1e0bede1-c306-11ec-8ccf-085bd662596b,44,2
1e0bede2-c306-11ec-8805-085bd662596b,44,6
1e0bede3-c306-11ec-8572-085bd662596b,44,10
1e0bede4-c306-11ec-bc06-085bd662596b,45,8
1e0bede5-c306-11ec-9aac-085bd662596b,45,4
1e0bede6-c306-11ec-9f17-085bd662596b,45,2
1e0bede7-c306-11ec-8d99-085bd662596b,45,6
1e0bede8-c306-11ec-abec-085bd662596b,45,10
1e0bede9-c306-11ec-b338-085bd662596b,45,10
1e0bedea-c306-11ec-9b87-085bd662596b,45,8
1e0bedeb-c306-11ec-8158-085bd662596b,45,8
1e0bedec-c306-11ec-9a75-085bd662596b,46,4
1e0beded-c306-11ec-a08a-085bd662596b,46,6
1e0bedee-c306-11ec-a6b0-085bd662596b,46,2
1e0bedef-c306-11ec-ba5d-085bd662596b,46,4
1e0bedf0-c306-11ec-8ac5-085bd662596b,46,4
1e0bedf1-c306-11ec-987f-085bd662596b,46,8
1e0bedf2-c306-11ec-a435-085bd662596b,46,10
1e0bedf3-c306-11ec-898a-085bd662596b,46,8
1e0bedf4-c306-11ec-91d8-085bd662596b,47,10
1e0bedf5-c306-11ec-8169-085bd662596b,47,2
1e0bedf6-c306-11ec-8e31-085bd662596b,47,2
1e0bedf7-c306-11ec-a43e-085bd662596b,47,4
1e0bedf8-c306-11ec-af30-085bd662596b,47,6
1e0bedf9-c306-11ec-acc2-085bd662596b,47,4
1e0bedfa-c306-11ec-8bcf-085bd662596b,47,8
1e0bedfb-c306-11ec-92fd-085bd662596b,47,8
1e0bedfc-c306-11ec-b25f-085bd662596b,48,6
1e0bedfd-c306-11ec-8207-085bd662596b,48,6
1e0bedfe-c306-11ec-9e91-085bd662596b,48,2
1e0bedff-c306-11ec-ae65-085bd662596b,48,8
1e0bee00-c306-11ec-961d-085bd662596b,48,6
1e0bee01-c306-11ec-9079-085bd662596b,48,4
1e0bee02-c306-11ec-b0bf-085bd662596b,48,4
1e0bee03-c306-11ec-aaa9-085bd662596b,48,8
1e0bee04-c306-11ec-94b5-085bd662596b,49,4
1e0bee05-c306-11ec-8cac-085bd662596b,49,4
1e0bee06-c306-11ec-8945-085bd662596b,49,4
1e0bee07-c306-11ec-90f3-085bd662596b,49,6
1e0bee08-c306-11ec-9d5d-085bd662596b,49,4
1e0bee09-c306-11ec-9746-085bd662596b,49,4
1e0bee0a-c306-11ec-a63b-085bd662596b,49,4
1e0bee0b-c306-11ec-823a-085bd662596b,49,4
1e0bee0c-c306-11ec-945d-085bd662596b,50,8
1e0bee0d-c306-11ec-9da1-085bd662596b,50,4
1e0bee0e-c306-11ec-999d-085bd662596b,50,2
1e0c147c-c306-11ec-b559-085bd662596b,50,6
1e0c147d-c306-11ec-a98b-085bd662596b,50,10
1e0c147e-c306-11ec-bc40-085bd662596b,50,6
1e0c147f-c306-11ec-8d5b-085bd662596b,50,6
1e0c1480-c306-11ec-a3f4-085bd662596b,50,10
1e0c1481-c306-11ec-8607-085bd662596b,51,8
1e0c1482-c306-11ec-b140-085bd662596b,51,6
1e0c1483-c306-11ec-b605-085bd662596b,51,8
1e0c1484-c306-11ec-bb33-085bd662596b,51,6
1e0c1485-c306-11ec-afd0-085bd662596b,51,2
1e0c1486-c306-11ec-bf24-085bd662596b,51,8
1e0c1487-c306-11ec-acec-085bd662596b,51,2
1e0c1488-c306-11ec-808b-085bd662596b,51,8
1e0c1489-c306-11ec-9d68-085bd662596b,52,2
1e0c148a-c306-11ec-89e8-085bd662596b,52,6
1e0c148b-c306-11ec-a773-085bd662596b,52,10
1e0c148c-c306-11ec-91cb-085bd662596b,52,8
1e0c148d-c306-11ec-b877-085bd662596b,52,8
1e0c148e-c306-11ec-9f59-085bd662596b,52,8
1e0c148f-c306-11ec-8d8c-085bd662596b,52,8
1e0c1490-c306-11ec-9030-085bd662596b,52,2
1e0c1491-c306-11ec-9982-085bd662596b,53,2
1e0c1492-c306-11ec-88a3-085bd662596b,53,10
1e0c1493-c306-11ec-b288-085bd662596b,53,4
1e0c1494-c306-11ec-897d-085bd662596b,53,4
1e0c1495-c306-11ec-b66c-085bd662596b,53,8
1e0c1496-c306-11ec-8f9c-085bd662596b,53,4
1e0c1497-c306-11ec-a1b1-085bd662596b,53,6
1e0c1498-c306-11ec-99a1-085bd662596b,53,10
1e0c1499-c306-11ec-8890-085bd662596b,54,6
1e0c149a-c306-11ec-af7d-085bd662596b,54,10
1e0c149b-c306-11ec-916c-085bd662596b,54,6
1e0c149c-c306-11ec-a06f-085bd662596b,54,10
1e0c149d-c306-11ec-b9ea-085bd662596b,54,4
1e0c149e-c306-11ec-aee5-085bd662596b,54,2
1e0c149f-c306-11ec-8eb8-085bd662596b,54,6
1e0c14a0-c306-11ec-9d87-085bd662596b,54,2
1e0c14a1-c306-11ec-bd3e-085bd662596b,55,10
1e0c14a2-c306-11ec-9e25-085bd662596b,55,8
1e0c14a3-c306-11ec-a606-085bd662596b,55,4
1e0c14a4-c306-11ec-a049-085bd662596b,55,10
1e0c14a5-c306-11ec-ac3d-085bd662596b,55,2
1e0c14a6-c306-11ec-9db8-085bd662596b,55,10
1e0c14a7-c306-11ec-9072-085bd662596b,55,2
1e0c14a8-c306-11ec-b6e0-085bd662596b,56,8
1e0c14a9-c306-11ec-b614-085bd662596b,56,4
1e0c14aa-c306-11ec-bbe2-085bd662596b,56,4
1e0c14ab-c306-11ec-ad77-085bd662596b,56,6
1e0c14ac-c306-11ec-bd46-085bd662596b,56,2
1e0c14ad-c306-11ec-b77e-085bd662596b,56,6
1e0c3b90-c306-11ec-ba4e-085bd662596b,56,6
1e0c3b91-c306-11ec-9295-085bd662596b,56,2
1e0c3b92-c306-11ec-bd01-085bd662596b,57,8
1e0c3b93-c306-11ec-a427-085bd662596b,57,6
1e0c3b94-c306-11ec-aa83-085bd662596b,57,8
1e0c3b95-c306-11ec-b583-085bd662596b,57,6
1e0c3b96-c306-11ec-ab1e-085bd662596b,57,10
1e0c3b97-c306-11ec-8fd5-085bd662596b,57,10
1e0c3b98-c306-11ec-be3f-085bd662596b,57,4
1e0c3b99-c306-11ec-b61e-085bd662596b,58,8
1e0c3b9a-c306-11ec-bbcb-085bd662596b,58,10
1e0c3b9b-c306-11ec-a3d1-085bd662596b,58,8
1e0c3b9c-c306-11ec-adf1-085bd662596b,58,4
1e0c3b9d-c306-11ec-bc94-085bd662596b,58,8
1e0c3b9e-c306-11ec-b2ed-085bd662596b,58,6
1e0c3b9f-c306-11ec-828a-085bd662596b,58,4
1e0c3ba0-c306-11ec-b5d2-085bd662596b,59,2
1e0c3ba1-c306-11ec-a6f2-085bd662596b,59,8
1e0c3ba2-c306-11ec-b2a2-085bd662596b,59,6
1e0c3ba3-c306-11ec-adf5-085bd662596b,59,4
1e0c3ba4-c306-11ec-afd8-085bd662596b,59,6
1e0c3ba5-c306-11ec-8536-085bd662596b,59,6
1e0c3ba6-c306-11ec-8b44-085bd662596b,59,2
1e0c3ba7-c306-11ec-bf37-085bd662596b,60,6
1e0c3ba8-c306-11ec-a848-085bd662596b,60,8
1e0c3ba9-c306-11ec-b1fe-085bd662596b,60,6
